25,52.97
asteroid \rotator\c,acesjustforroomshow\rotator\c
1.18,0.00
1.18,0.00
1.18,0.00
1.18,0.00
1.18,0.00
1.18,0.00
1.18,0.00
1.18,0.00
1.18,0.00
1.18,0.00
1.18,0.00
1.18,0.00
1.18,0.00
1.18,0.00
1.18,0.00
1.18,0.00
1.18,0.00
1.18,0.00
1.18,0.00
1.18,0.00
1.18,0.00
1.18,0.00
1.18,0.00
1.18,0.00
1.18,0.00
